doi,ss_id,title,year,abstract,citations,is_oa,pdf_url,source
10.1016/j.matlet.2021.130507,e2e0ee90fb80323afab1142ae73f03ec1ea23391,Enhancing the electrochemical performance of P2-type layered cathode by Cu/Mo co-substitution,2021.0,,15,False,,semantic_scholar
10.1038/s43246-024-00569-2,b7f5532184f415dcf9536b979328685e77c50cfa,Stabilization of P2 layered oxide electrodes in sodium-ion batteries through sodium evaporation,2024.0,"Sodium-ion batteries are well positioned to become, in the near future, the energy storage system for stationary applications and light electromobility. However, two main drawbacks feed their underperformance, namely the irreversible sodium consumption during solid electrolyte interphase formation and the low sodiation degree of one of the most promising cathode materials: the P2-type layered oxides. Here, we show a scalable and low-cost sodiation process based on sodium thermal evaporation. Thi",9,True,https://www.nature.com/articles/s43246-024-00569-2.pdf,semantic_scholar
10.1002/smll.202407524,a6a0324e0a92a320b8b38474a36c328cfd44df75,"Revealing the Self-Regulating Phase Transition Mechanism of Low-Volume P2+""Z"" in P2-Type Sodium Manganese with High-Entropy Substitution for Sodium-Ion Batteries.",2025.0,"Layered transition metal oxide P2-Na0.7MnO2 typically faces challenges such as low potential plateau, phase transitions, and poor rate capability. A cost-effective high-entropy substitution strategy is developed to synthesize P2-Na0.7Li0.02K0.02Fe0.2Cu0.2La0.02Ti0.02V0.02Mn0.5O2. The study elucidates that the synergistic influence of substituted elements, specifically Cu2+/Cu3+ and Fe3+/Fe4+, engenders higher redox potentials, substantially enhancing the potential plateau (the discharge midpoint",7,False,,semantic_scholar
10.1039/d5sc04609b,71b74495954a5e3c341b14d5a9de965823a98d51,Strengthened π-type interaction in layered oxide cathodes with reversible anionic redox for sodium-ion batteries,2025.0,"Activating anionic redox activity in P2-type layered oxide cathodes is a promising pathway to enhance the specific capacity for sodium-ion batteries (SIBs). However, the highly active anionic redox process arising from the non-bonding O 2p orbitals frequently leads to irreversible oxygen release and surface degradation, which severely limit the long-term cycling stability. Herein, we propose a strategy of strengthening transition metal–oxygen (TM–O) π-type interaction with a regulated local oxyg",0,False,,semantic_scholar
10.1142/s1793292026500141,c60228af4a812fce626d6fed0912482037c52fa9,Nickel-Doping Strategy on P2-Type Na0.6Mg0.23Mn0.67Ni0.1O2 for High-Performance Sodium-ion Batteries,2025.0,"The activation of oxygen redox reactions ORR in P2-type layered oxide cathodes has drawn significant attention as a promising approach to overcome energy density limitations. However, challenges persist due to irreversible lattice oxygen loss and associated structural distortions during ORR processes, leading to rapid capacity degradation and sluggish kinetics. In this work, we propose a Ni-substitution strategy for the P2-type Na[Formula: see text]Mg[Formula: see text]Mn[Formula: see text]Ni[Fo",0,False,,semantic_scholar
10.1021/acsami.0c09082,33b0891700692699914d1b54b5aed7e1a94fd99c,A P2-type layered Na0.75Ni1/3Ru1/6Mn1/2O2 cathode material with excellent rate performance for sodium ion batteries.,2020.0,"Transition metal layered oxide material is one of the most promising cathode materials for sodium ion batteries (SIBs) because of the high reversible specific capacity and excellent cyclicity. P2 type material possesses its preponderant open diffusion pathway that leads to great rate performance. Herein we reported a novel P2 phase cathode material Na0.75Ni1/3Ru1/6Mn1/2O2 (NRM). The NRM cathode could deliver a high capacity of 161.5 mAh g-1, represents excellent rate performance (when the rate i",27,False,,semantic_scholar
10.1039/d5ta03522h,e8abefc3b32c49a0337af07248e040a993691cb5,Delineating the Impact of Ti/Mg Substitution in P2-type Na2/3Ni1/3Mn2/3O2 with Advanced Electrolyte for Sodium-ion Batteries,2025.0,"Sodium layered oxide cathodes are drawing interest globally as a potential alternative to lithium layered oxides, but they suffer from egregious capacity fade and have intrinsically lower capacity. P2-type Na2/3Ni1/3Mn2/3O2...",0,False,,semantic_scholar
10.1007/s10853-025-10977-5,5539e6b0b6b0c2b372333a07d2407f19022becf9,P2-type Na0.67Mn0.6Ni0.3Ti0.1O2 as cathode material for sodium-ion batteries: solid electrolyte versus liquid electrolyte,2025.0,,0,False,,semantic_scholar
10.1021/acsami.0c14931,a9805f01a740f038c672e1be2f91bb2d4336b019,Improving Na+ Diffusion and Performance of P2-Type Layered Na0.6Li0.07Mn0.66Co0.17Ni0.17O2 by Expanding the Interplanar Spacing.,2020.0,"Because of their high reversible capacity and wide operation voltage window, P2-type layered transition metal oxides are considered as one type of potential cathode candidate for sodium-ion batteries. However, they still suffer from low kinetics, phase degeneration, and ambiguous mechanism of Na+ diffusion. Here, we synthesized a P2-type Na0.6Li0.07Mn0.66Co0.17Ni0.17O2 with a high Na+ diffusion performance by sintering a nanoplate-structural precursor with alkali metal salt and proposed a possib",13,False,,semantic_scholar
10.1039/d1cc00304f,b2559abb165206c638677fb761b0d668928f5f71,P2-type layered Na0.67Cr0.33Mg0.17Ti0.5O2 for Na storage applications.,2021.0,"Na0.67Cr0.33Mg0.17Ti0.5O2 with a P2-type layered structure has been synthesized and examined as a negative electrode material for rechargeable sodium batteries. The layered oxide delivers a reversible capacity of >90 mA h g-1, which corresponds to >95% of the theoretical capacity with excellent cyclability for >450 cycles.",2,False,,semantic_scholar
10.1016/j.ensm.2021.06.029,e52c9f4ffcdb6db505daf681824617679034e707,Tuning oxygen redox chemistry of P2-type manganese-based oxide cathode via dual Cu and Co substitution for sodium-ion batteries,2021.0,,102,False,,semantic_scholar
10.1002/adfm.202409732,2321c97c1333184dc9d6b1cfefb2e208c0216ae3,Fast Oxygen Redox Kinetics Induced by CoO6 Octahedron With π‐Interaction in P2‐Type Sodium Oxides,2024.0,"Enhancing the kinetics of lattice oxygen redox (LOR) in P2‐type layered sodium oxide cathodes is crucial for the advancement of sodium‐ion batteries (SIBs) with superior energy and power densities. Electronic structure regulation stands out as a highly effective approach to address the inherent limitations of P2‐type layered oxides with LOR, including sluggish kinetics, phase transitions, voltage hysteresis, and local structural distortion. Herein, a strategy involving the introduction of CoO6 o",24,False,,semantic_scholar
10.1002/adma.202415610,2571dbab1f6fadab85d9f7514296d0c2b710a4f1,Elucidating Thermal Decomposition Kinetic Mechanism of Charged Layered Oxide Cathode for Sodium‐Ion Batteries,2025.0,"The safety of the P2‐type layered transition metal oxides (P2‐NaxTMO2), a promising cathode material for sodium‐ion batteries (SIBs), is a prerequisite for grid‐scale energy storage systems. However, previous thermal runaway studies mainly focused on morphological changes resulting from gas production detection and thermogravimetric analysis, while the structural transition and chemical reactions underlying these processes are still unclear. Herein, a comprehensive methodology to unveil an inter",25,False,,semantic_scholar
10.1021/acsnano.4c18526,5a82f82459285096b2a6314edb2d25d587f9e62e,Strengthening Transition Metal-Oxygen Interaction in Layered Oxide Cathodes for Stable Sodium-Ion Batteries.,2025.0,"P2-type layered oxides, such as Na0.67Ni0.33Mn0.67O2, represent a promising class of cathode materials for Sodium-ion batteries (SIBs) due to their high theoretical energy density. However, their cycling stability is often compromised by severe phase transitions and irreversible lattice oxygen redox reactions at high voltages. In this work, we develop a Zn and Al codoping approach to design a Na0.71Ni0.28Zn0.05Mn0.62Al0.05O2 (ZA-NNMO) cathode for stable SIBs. Geometric phase analysis reveals tha",27,False,,semantic_scholar
10.1002/anie.202505367,2602579904c511c4fec201264849b5984d55ee9e,Multifunctional and Radii-Matched High-Entropy Engineering Towards Locally-Regulable Metal Oxide Layers in Sodium-Layered Oxide Cathode.,2025.0,"Layered oxides, one of the most fascinating cathodes for sodium-ion batteries (SIBs), have the advantages of appropriate voltage window and feasible preparation process, however, cycling stability is the biggest challenge. Element doping is the most rational strategy to address this problem, but six-coordinated octahedral radii and different radii in different valence states of these doping elements and the functions of these elements need to be taken into account. Hence, an example of P2/O3-typ",27,False,,semantic_scholar
10.1007/s40843-024-3081-9,8e2855dc5de21bb87d7085227af20be227e338a7,Stabilizing oxygen redox reaction in phase-transition-free P2-type Co/Ni-free cathode via Cu doping for sodium-ion batteries,2024.0,,20,False,,semantic_scholar
10.1016/j.cej.2020.126308,75725a921e8accc61ec87b43df83a963050adf37,High-voltage P2-type manganese oxide cathode induced by titanium gradient modification for sodium ion batteries,2021.0,"Abstract Constructing layered high-voltage P2-type manganese oxide with working voltage above 4.5 V incorporating into Ni2+/4+ redox and high capacity based on anionic redox has become trend to develop high energy density sodium ion batteries. However, capacity fading and undesired rate capability caused by serious phase transition, irreversible oxygen activity and electrolyte/electrode side reactions would occur especially under high operating voltage besides the Jahn-Teller effect. Here, based",45,False,,semantic_scholar
10.1002/smll.202502861,b55c1203355ef1c105ae74160f462831a0d4366d,Constructing Low-Strain Cation Storage via High-Entropy Doping to Stabilize Layered Oxide Cathodes for Advanced Sodium-Ion Batteries.,2025.0,"P2-type manganese-based layered cathode materials hold great promise for sodium-ion battery applications. However, their practical implementation is hindered by structural instability caused by Jahn-Teller distortion and complex phase transitions. Herein, this work proposes a simple and efficient high-entropy doping strategy by introducing redox-active and lattice-stabilizing cations to elaborate sodium-deficiency P2-type Na0.67Al0.02Fe0.02Ni0.02Cu0.02Zn0.02Mn0.9O2 cathodes with low-strain opera",14,False,,semantic_scholar
10.1016/j.inoche.2020.108383,b9063e2fb8b6f0c1af800d97d42d6e9bc41adfbc,Iron substituted layered P2-type Na1/2Ti6/10Ni3/10Fe1/10O2 as innovative anode material for rechargeable sodium batteries,2021.0,Abstract We synthesize P2-type Sodium titanium nickel iron oxide (Na1/2Ti6/10Ni3/10Fe1/10O2) material by substituting iron (Fe) and investigate it as an innovative anode material for first time in sodium-ion battery (SIB). The Fe-substitution improves structural stability and enhances reversibility of sodium ion (Na+) cycling process of the as-prepared material. It provides the charge capacity of 74.10 mAh g-1 between 0.01 and 2.5 V at 0.1C. This P2-type anode material is a prominent candidate f,17,False,,semantic_scholar
10.1016/j.ssi.2019.115211,dd0aa491e1798c9ee01a6c0eb6437ecfc7c6146b,One-pot synthesis of P2-type layered sodium oxides with high capacity and super-long life for sodium-ion batteries,2020.0,"Abstract Here, we report for the first time a simple one-pot method for synthesizing layered sodium oxide Na2/3Mn0.67Ni0.22Co0.07O2 (EW-NaMNC) by ethanol-assisted hydrothermal method. This novel synthetic method is a one-pot technology which does not involve mechanical mixing of Na source and precursor, it thus can prevent the loss of all elements and the material with good chemical homogeneity and well-ordered structure can be achieved. As cathode material for sodium-ion batteries, the as-synth",3,False,,semantic_scholar
10.1021/acsami.1c09544,d3f653522aa14343d13a1261e9a97e722f9c0c0a,Insights of the Electrochemical Reversibility of P2-Type Sodium Manganese Oxide Cathodes via Modulation of Transition Metal Vacancies.,2021.0,"Among cathode materials for sodium-ion batteries, Mn-based layered oxides have attracted enormous attention owing to their high capacity, cost-effectiveness, and fast transport channels. However, their practical application is hindered by the unsatisfied structural stability and the deficient understanding of electrochemical reaction mechanisms. Among these issues, the research of transition metal (TM) vacancy remains highly active due to their modulation roles on the anionic redox reactions, bu",29,False,,semantic_scholar
10.1016/j.jcis.2022.09.065,abe46acc4270276cb295dc687c661624ca665383,Engineering crystal-facet modulation to obtain stable Mn-based P2-layered oxide cathodes for sodium-ion batteries.,2022.0,"The undesirable phase transformation of Mn-based P2-layered oxide cathodes is a tremendous challenge in commercializing Mn-based oxide cathodes for sodium-ion batteries. In this work, Na0.67MnO2 cathode with stable P2-type structure was successfully synthesized by modulating its coordination numbers to suppress the preferred orientation growth of (001) crystal plane, which was realized to maintain a stable P2-type structure in the whole state of charging and discharging. Specifically, designing ",19,False,,semantic_scholar
10.1016/j.ensm.2021.02.047,39475758b3706c8d0013895887217060133012c2,Achieving stable anionic redox chemistry in Li-excess O2-type layered oxide cathode via chemical ion-exchange strategy,2021.0,"Abstract Triggering oxygen redox activity has been regarded as a promising strategy to boost the output capacity of cathode materials for Li/Na-ion batteries. However, irreversible loss of lattice oxygen aggravates a structural distortion to a spinel phase, which leads to severe voltage decay and capacity degeneration. Herein, via chemical ion exchange procedure, the sodium within the alkali metal layer of a P2-type oxide precursor has been substituted by Li while the transition metal layer can ",72,True,https://www.sciencedirect.com/science/article/am/pii/S2405829721000970,semantic_scholar
10.1039/d0ta07469a,6e10c777996019aeae9543b35345ad3bdad46627,"Phase stability and fast ion transport in P2-type layered Na2X2TeO6 (X = Mg, Zn) solid electrolytes for sodium batteries",2020.0,Correlation with the “switch on/off” vibrational phonon modes of metal oxide octahedra facilitates in-plane fast Na-ion transport in both Na2Mg2TeO6 and Na2Zn2TeO6.,9,False,,semantic_scholar
10.1038/s41560-023-01425-2,73a19ed291ed47a4b527eab7ccddc2bdbdd61654,Achieving a high-performance sodium-ion pouch cell by regulating intergrowth structures in a layered oxide cathode with anionic redox,2024.0,,173,False,,semantic_scholar
10.1016/j.jpowsour.2018.02.053,01b661d4d2651e4f554c729b35d26b68a21a56f3,Habit plane-driven P2-type manganese-based layered oxide as long cycling cathode for Na-ion batteries,2018.0,,50,False,,semantic_scholar
10.1021/acsami.1c18313.s001,ab7c0703c6047e5ef8a17dbe592a41e27e811588,Copper-Stabilized P2-Type Layered Manganese Oxide Cathodes for High-Performance Sodium-Ion Batteries,,,0,True,https://figshare.com/articles/journal_contribution/Copper-Stabilized_P_2-Type_Layered_Manganese_Oxide_Cathodes_for_High-Performance_Sodium-Ion_Batteries/17115531/1/files/31647516.pdf,semantic_scholar
10.1002/smll.202502292,0cd61a6872c6300d1005b47a8c09228ba25d4b7f,Inhibiting Oxygen Activity and Phase Transition in Cu-F Doped Ni-Mn Layered Oxide Cathodes for Sodium-Ion Batteries.,2025.0,"Sodium-ion batteries (SIBs) have emerged as a promising alternative for large-scale energy storage due to the abundance of sodium resources. Among cathode materials, layered oxides have shown exceptional potential, yet their practical application is hindered by structural instability during electrochemical cycling. In this study, this challenge is addressed by introducing a novel strategy of Cu and F dual doping into the octahedral ligand field of oxygen-activated P2-type Na0.67Ni0.33Mn0.67O2 la",9,False,,semantic_scholar
10.1021/acsami.9b03326,61fb3960f3389c184a867c0d6e7d67438813c017,Suppressed the High-Voltage Phase Transition of P2-Type Oxide Cathode for High-Performance Sodium-Ion Batteries.,2019.0,"Sodium-ion batteries (SIBs), using the resourceful Mn-based materials as cathodes, have been considered as promising candidates for large-scale energy-storage applications. However, the representative P2-type Mn-based layered oxide cathode usually suffers from a limited specific capacity and a poor cycle life in Na-ion intercalation and deintercalation processes because of the unavoidable phase transition at a high voltage. Herein, we developed Ru-substituted P2-Na0.6MnO2 as a promising sodium h",72,False,,semantic_scholar
10.1002/adma.202521162,2af682a95c2c6154df230cfcedcf5ea229f7f642,Phase Transition Regulation Mechanisms in P2‐Type Oxide Cathodes,2026.0,"Layered sodium transition metal oxides (NaxTMO2) are one of the promising cathodes for sodium ion batteries due to the high energy density and advantages of large‐scale manufacturing. Recently, P2‐type oxides cathodes, as an important family of NaxTMO2, has been paid much attention because the oxygen redox chemistry can further boost the energy density of the cathodes through the special configurations of “Na−O−Li” or “Na−O−Mg”. However, these materials suffer the phase transition due to highly ",0,False,,semantic_scholar
10.1039/c5ra06336a,46e0c009d4a21b9e66acf9185a941958587d1cf2,A rechargeable sodium-ion battery using a nanostructured Sb–C anode and P2-type layered Na0.6Ni0.22Fe0.11Mn0.66O2 cathode,2015.0,,56,False,,semantic_scholar
10.1002/batt.202400572,094490bcbb23864780e09547fc67cf78e4140109,Towards Scalable Production of Sodium‐Ion Batteries: Solvent‐Free Layered‐Oxide Cathodes and Aqueous‐Processed Hard Carbon Anodes for Cost‐Effective Full‐Cell Manufacturing.,2025.0,"Achieving commercial viability for more sustainable sodium‐ion batteries (SIB) necessitates reducing the environmental impact of production, particularly originating from electrode drying and the use of toxic solvents like N‐methyl‐2‐pyrrolidone (NMP). This study presents the dry‐processing of commercial P2‐type Na0.75Ni0.25Fe0.25Mn0.50O2 (NFM) via the DRYtraec® process, aiming to lower the binder content of 1 wt.% polytetrafluoroethylene (PTFE) and eliminating the need for electrode drying and ",6,False,,semantic_scholar
10.1021/acsami.2c20642,36aaebc1adea72b5eed00193afda030ee5fce293,Realizing High-Performance Cathodes with Cationic and Anionic Redox Reactions in High-Sodium-Content P2-Type Oxides for Sodium-Ion Batteries.,2023.0,"P2-type layered transition-metal oxides with anionic redox reactions are promising cathodes for sodium-ion batteries. In this work, a high-sodium-content P2-type Na7/9Li1/9Mg1/9Cu1/9Mn2/3O2 (NLMC) cathode material is prepared by substituting Li/Mg/Cu for Mn sites in Na2/3MnO2. The Li/Mg ions trigger the anionic redox reaction, while the Cu ions enhance the structure stability during electrochemical cycling. As a result, the oxide has a high reversible capacity of 225 mAh g-1 originating from bot",23,False,,semantic_scholar
10.1007/s11426-023-1891-4,e3a6ced8baf2fed81742b247e4d6125c09e42b66,An air-stable single-crystal layered oxide cathode based on multifunctional structural modulation for high-energy-density sodium-ion batteries,2024.0,,40,False,,semantic_scholar
10.1002/aenm.202103461,99600723f216db64f165efecbfc6f1d91d4f9b74,Mitigating the Large‐Volume Phase Transition of P2‐Type Cathodes by Synergetic Effect of Multiple Ions for Improved Sodium‐Ion Batteries,2022.0,"Layered transition metal oxide P2‐Na2/3Ni1/3Mn2/3O2 usually suffers from large‐volume phase transitions and different Na‐vacancy ordering during sodium (de)intercalation, incurring rapid capacity decline and poor rate capability. Herein, an effective strategy based on synergetic effect of selected multiple metal ions is designed for P2‐type cathodes with improved performance. The role of tetravalent titanium provides high redox potential, inactive divalent magnesium stabilizes the structure, and",198,False,,semantic_scholar
10.1021/acsami.5c08162,2220870b54210680ad8db790c5a1f61d758c9091,Mitigating Jahn-Teller Effect of Mn-Based Layered Oxide Cathodes for Sodium-Ion Batteries by Regulation of Coordination Chemistry.,2025.0,"P2-type Mn-based layered oxide cathode materials are competitive candidates for sodium-ion batteries (SIBs), which are expected to be widely used in large-scale electrochemical energy storage applications due to their easy availability. However, MnO6 octahedra centered around Mn3+ are inclined to adverse phase transitions and lattice oxygen loss under high operating voltages, which markedly compromise the capacity and cycling stability. Here, a configurational entropy tuning strategy was propose",5,False,,semantic_scholar
10.1021/acsnano.5c11703,629a078c9ea03af6297d05c00c51a503d64ad849,Synergistic Dual-Pinning Engineering Enables Stable Mn-Based Layered Oxide Cathodes for High-Performance Sodium-Ion Batteries.,2025.0,"Mn-based oxide cathodes for sodium-ion batteries (SIBs) often suffer from structural degradation caused by Jahn-Teller distortion and irreversible phase transitions. Here, we propose a dual-site stabilization strategy by Mo/Mg codoping, which not only drives the transformation of the tunnel-type Na0.44MnO2 into a P2-layered structure (Na0.44Mn0.97Mo0.01Mg0.02O2, denoted as MoMg-12) by modulating the total energy to enhance capacity but also employs Mo and Mg ions substituting Mn sites to impleme",4,False,,semantic_scholar
10.1021/jacs.4c04814,f7af9a4a252f6bb0e70e0f12619c49486bcfdd35,Lithium Orbital Hybridization Chemistry to Stimulate Oxygen Redox with Reversible Phase Evolution in Sodium-Layered Oxide Cathodes.,2024.0,"Searching for high energy-density electrode materials for sodium ion batteries has revealed Na-deficient intercalation compounds with lattice oxygen redox as promising high-capacity cathodes. However, anionic redox reactions commonly encountered poor electrochemical reversibility and unfavorable structural transformations during dynamic (de)sodiation processes. To address this issue, we employed lithium orbital hybridization chemistry to create Na-O-Li configuration in a prototype P2-layered Na4",39,False,,semantic_scholar
10.1149/ma2025-022348mtgabs,c4710fadef9a6e76a3efc4e7533bf9f0bf88d8a8,"(
 Invited
 ) Gradient Cathode-Electrolyte Interphase Prompts Bulk Durability of O3 Sodium Layered Oxide Cathodes",2025.0,"
 The advancement of affordable and earth-abundant Na-ion batteries (NIBs) offers promising solutions to address the increasing energy requirements of automotive and grid-scale storage systems. Motivated by the success of lithium-ion batteries (LIBs) over the last 30 years, layered transition metal oxides have become promising cathode materials for NIBs. These materials are primarily classified into O3- and P2-type, with O3 structures being more feasible for practical application. However, O3 so",0,False,,semantic_scholar
10.1149/ma2025-025760mtgabs,fa2b4be7be19dc6f83e629ce469176860bc060b8,Enhancing the Aqueous Processability of Sodium Layered Oxide Cathodes via Dual Approach of Binder Cross-Linking and Phosphate-Based Coating,2025.0,"Sodium-ion batteries (NIBs) are nowadays considered a concrete alternative to lithium-ion batteries (LIBs) thanks to the sodium’s abundance, material sustainability and potentially competitive cost comparing to lithium. Despite NIBs typically exhibit a lower energy density than LIBs, they could still effectively meet the growing demand for energy storage across a wide range of applications, including portable electronics, grid energy storage, and small electric vehicles. As a result, several com",0,False,,semantic_scholar
10.1021/acsami.9b07950,21b4533403fd89caaa6d17b8950426b65582cc2d,Mo-modified P2-type manganese oxide nanoplates with oriented stacking structure and exposed {010} active facets as long-life sodium-ion battery cathode.,2019.0,"Layered manganese-based cathode materials are of great interest due to their high specific capacities for sodium ion batteries. However, the Jahn-Teller effect and the inevitable phase transition are detrimental for achieving considerable cycling stability and rate capability. Herein, a P2-type manganese oxide nanoplate cathode material modified by Mo-substitution with oriented stacking structure and exposed {010} active facets is reported. The manganese oxide nanoplate cathode yields remarkable",39,False,,semantic_scholar
10.1021/jacs.1c08614.s001,41093a2a75dd035f7331fa0372358f6c33b19e71,Coexistence of (O2)n and Trapped Molecular O2 as the Oxidized Species in P2-Type Sodium 3d Layered Oxide and Stable Interface Enabled by Highly Fluorinated Electrolyte,,,0,False,,semantic_scholar
10.1021/acs.jpcc.8b05537,b519f0aad17862de4e84bcc12dfcf24ca6fe488f,On Disrupting the Na+-Ion/Vacancy Ordering in P2-Type Sodium–Manganese–Nickel Oxide Cathodes for Na+-Ion Batteries,2018.0,"An investigation of the electrochemical and structural properties of layered P2–Na0.62Mn0.75Ni0.25O2 is presented. The effect of changing the Mn/Ni ratio (3:1) from what is found in Na0.67Mn0.67Ni0.33O2 (2:1) and consequently the introduction of a third metal center (Mn3+) was investigated. X-ray powder diffraction (in situ and ex situ) revealed the lack of Na+-ion/vacancy ordering at the relevant sodium contents (x = 0.33, 0.5, and 0.67). Mn3+ in Na0.62Mn0.75Ni0.25O2 introduces defects into the",78,True,https://www.osti.gov/biblio/1487115,semantic_scholar
10.1002/adfm.202003364,da4a426f119f601d839c70f0d2a9a270c9de5edb,A Co‐ and Ni‐Free P2/O3 Biphasic Lithium Stabilized Layered Oxide for Sodium‐Ion Batteries and its Cycling Behavior,2020.0,"Cobalt‐ and nickel‐free cathode materials are desirable for developing low‐cost sodium‐ion batteries (SIBs). Compared to the single P‐type and O‐type structures, biphasic P/O structures become a topic of interest thanks to improved performance. However, the added complexity complicates the understanding of the storage mechanism and the phase behavior is still unclear, especially over consecutive cycling. Here, the properties of biphasic P2(34%)/O3(60%) Na0.8Li0.2Fe0.2Mn0.6O2 and its behavior at ",109,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/adfm.202003364,semantic_scholar
10.1007/s12613-023-2702-x,b90b060443d8e049820162def65a0b8530c0f37a,Comparative structural and electrochemical properties of mixed P2/O′3-layered sodium nickel manganese oxide prepared by sol–gel and electrospinning methods: Effect of Na-excess content,2023.0,,6,False,,semantic_scholar
10.1007/s12598-025-03555-w,7a2d7cd01eff0421c4f0730f5432a50b640107d8,Unveiling Ni/Mn synergies in P2/O3 biphasic layered oxides for high-performance sodium-ion battery cathodes,2025.0,,1,False,,semantic_scholar
10.1039/d5qi01070e,3f6b6b079fdfbe46378f4d32a72f363b4ec5948f,Enhanced Stability in layered P2-Na0.67Fe0.5Mn0.5O2 cathode for Sodium Ion Batteries via Cu/Ti co-doping synergies engineering,2025.0,"Co/Ni-free P2 type Fe/Mn-based layered oxide cathodes for sodium ion batteries have attracted much attention due to their low cost, high capacity, and environmental friendliness. However, it suffers from the...",0,False,,semantic_scholar
10.1021/acsmaterialslett.9b00347,3a23d7b8e43c61bfee74c7dd199368356934d638,An Ordered P2/P3 Composite Layered Oxide Cathode with Long Cycle Life in Sodium-Ion Batteries,2019.0,"Developing stable cathode materials represents a crucial step toward long-life sodium-ion batteries. P2-type layered oxides are important as cathodes for their reversibility, but their long-term pe...",41,True,https://www.osti.gov/biblio/1819664,semantic_scholar
10.1039/d4ta05119j,92fd648ff2256e9f2f63401153e31c99c8621219,Investigation of the Electrochemical Performance and Structural Stability of O6-Type Lithium-Rich Layered Oxide as a Positive Electrode Active Material for Improved Lithium Battery Performance,2024.0,A cobalt-free manganese-based lithium-rich layered oxide with an unusual O6-type structure has been successfully synthetized by solid-state ion-exchange reaction from the intermediate P2-type sodium-based layered oxide precursor Na5/6[Li1/6Ni1/6Mn4/6]O2 using lithium...,0,False,,semantic_scholar
10.1149/ma2024-013593mtgabs,40c8265e3373c3c01ea221f01b7aa74a4edb550c,Cu/F Dual-Doping on the Ni–Mn Based Layered Oxide As Cathode Material for Sodium-Ion Batteries,2024.0,"As demands for energy storage are ever-increasing, sodium ion batteries (SIB) have been widely conducted for superior electrochemical performance and reduction in cost compared to lithium ion batteries (LIBs), one of the most commonly used energy storage devices nowadays. Among all the parts in batteries, cathode materials play a crucial role with regard to performance. Here, layered transition metal oxides (LTMOs) (NaxTMO2, TM = Cu, Mn, Fe, Ti, Co, Cr, Ni, etc.) have kept catching researchers’ ",0,False,,semantic_scholar
10.1002/adma.202407519,a8900d9ab1bbcbccb3adee56ec19d4ed94dab32e,Stabilizing Interlayer Repulsion in Layered Sodium‐Ion Oxide Cathodes via Hierarchical Layer Modification,2024.0,"Layered sodium‐ion oxides hold considerable promise in achieving high‐performance sodium‐ion batteries. However, the notorious phase transformation during charging, attributed to increased O2−─O2− repulsion, results in substantial performance decay. Here, a hierarchical layer modification strategy is proposed to stabilize interlayer repulsion. During desodiation, migrated Li+ from the transition metal layer and anchored Ca2+ in sodium sites maintain the cationic content within the sodium layer. ",40,False,,semantic_scholar
10.1002/er.8543,016251f77bed4a4222db8fb5a0d6745ba9fd8130,P2‐type NaxTmO2 oxides as cathodes for non‐aqueous sodium‐ion batteries—Structural evolution and commercial prospects,2022.0,"First‐generation sodium‐ion batteries (SIBs) are commercially launched by Faradion Ltd., UK, and HiNa Battery Technology Company Ltd., China, utilizing the transition metal oxide‐based cathodes. Currently, the commercial Faradion cells deliver ~1000 cycles at an energy density of ~140 to 150 Wh kg−1, whereas HiNa SIB cells deliver ~120 Wh kg−1. P2‐type, O3‐type, and composite P‐O and P‐P type transition metal oxide cathodes have generated much interest in the last few years. P2‐type layered oxid",2,True,https://doi.org/10.1002/er.8543,semantic_scholar
10.1002/adfm.202102939,59fdc2421810692f57b0243c65dc2e99db4fe73c,Structural Aspects of P2‐Type Na0.67Mn0.6Ni0.2Li0.2O2 (MNL) Stabilization by Lithium Defects as a Cathode Material for Sodium‐Ion Batteries,2021.0,"A known strategy for improving the properties of layered oxide electrodes in sodium‐ion batteries is the partial substitution of transition metals by Li. Herein, the role of Li as a defect and its impact on sodium storage in P2‐Na0.67Mn0.6Ni0.2Li0.2O2 is discussed. In tandem with electrochemical studies, the electronic and atomic structure are studied using solid‐state NMR, operando XRD, and density functional theory (DFT). For the as‐synthesized material, Li is located in comparable amounts wit",53,True,https://edoc.hu-berlin.de/bitstream/18452/26786/1/10.1002_adfm.202102939.pdf,semantic_scholar
10.1002/aenm.202403955,f2bd643d55c9b62297233286703ee12ad4815376,Mitigating Long Range Jahn‐Teller Ordering to Stabilize Mn Redox Reaction in Biphasic Layered Sodium Oxide,2024.0,"To develop the next‐generation commercial oxide cathodes for sodium‐ion batteries, it is crucial to reduce the expensive Ni element content, and further regulate redox reaction of cheap transition metal elements such as Mn to elevate specific capacity. Nevertheless, the activation of Mn redox reaction (MRR) remains a challenge, and notably, MRR induces pronounced Jahn‐Teller effect, resulting in severe structural distortion and fast performance decay. Herein, activated by Na vacancies and weaken",37,False,,semantic_scholar
